,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma
1,2019-04-17 00:08:28.000,1.1183051884760678e+18,1.1183051884760678e+18,es,"{'id': 'ec2ead284df00347', 'url': 'https://api.twitter.com/1.1/geo/id/ec2ead284df00347.json', 'place_type': 'city', 'name': 'Alcalá de Henares', 'full_name': 'Alcalá de Henares, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.44735, 40.446007], [-3.44735, 40.546039], [-3.283896, 40.546039], [-3.283896, 40.446007]]]}, 'attributes': {}}","@douglascosta Ahora no te ríes, ni tampoco haces gestos eh a tomar por culo, a la aldea a comer sopa do macaco","{'id': 969365504824610817, 'id_str': '969365504824610817', 'name': 'Gimenezista', 'screen_name': 'gimenezista', 'location': 'Mordor', 'url': None, 'description': '26 👱🏻\u200d♂️ ATM 🔴⚪️🔴 JMG24 🇺🇾', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 179, 'friends_count': 924, 'listed_count': 1, 'favourites_count': 726, 'statuses_count': 17237, 'created_at': 'Fri Mar 02 00:15:21 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116281872269684736/u3nDeOds_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116281872269684736/u3nDeOds_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/969365504824610817/1554601293', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alcalá de Henares,"(-3.44735, 40.446007)",Madrid
2,2019-04-17 00:16:51.000,1.1183072976405052e+18,1.1183072976405052e+18,es,"{'id': '9551d04348b421db', 'url': 'https://api.twitter.com/1.1/geo/id/9551d04348b421db.json', 'place_type': 'city', 'name': 'Villarrasa', 'full_name': 'Villarrasa, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.679162, 37.33549], [-6.679162, 37.458555], [-6.577549, 37.458555], [-6.577549, 37.33549]]]}, 'attributes': {}}","Me encuentro en ese momento de ni se si me hace falta mi media naranja o ser yo la naranja entera.
#Filosofia #Nocturna","{'id': 252249309, 'id_str': '252249309', 'name': 'Guillermo Feria ♫', 'screen_name': '_guillermoferia', 'location': 'Villarrasa, Huelva', 'url': 'http://guillermoferia.blogspot.com.es/', 'description': '🎤Cantante \n🎼Melómano \n😁Sonriendo a la vida se vive mejor', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 314, 'friends_count': 271, 'listed_count': 2, 'favourites_count': 326, 'statuses_count': 3182, 'created_at': 'Mon Feb 14 20:20:33 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F2D66F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'C99692', 'profile_text_color': 'F4967D', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1035652159759638529/75skHtVF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1035652159759638529/75skHtVF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252249309/1544922214', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Villarrasa,"(-6.679162, 37.33549)",Andalucía
3,2019-04-17 00:17:51.000,1.1183075503808676e+18,1.1183075503808676e+18,es,"{'id': 'bc662bf69fcfd406', 'url': 'https://api.twitter.com/1.1/geo/id/bc662bf69fcfd406.json', 'place_type': 'city', 'name': 'Benavente', 'full_name': 'Benavente, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.735705, 41.961917], [-5.735705, 42.048422], [-5.612655, 42.048422], [-5.612655, 41.961917]]]}, 'attributes': {}}","Decir que si, y la leche también prohibirla que los hombres blancos y heteros tocan las ubres de las vacas.… https://t.co/Dh1JVJDwnT","{'id': 2805751851, 'id_str': '2805751851', 'name': 'Aarón de paz jiménez', 'screen_name': 'aarondepaz', 'location': 'Benavente, España', 'url': None, 'description': 'Coordinador Vox jóvenes Benavente 🇪🇸\n#EspañaViva', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 126, 'friends_count': 52, 'listed_count': 0, 'favourites_count': 611, 'statuses_count': 665, 'created_at': 'Sat Oct 04 17:00:55 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C5C4C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '01A9DB', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116359862752096261/-_M9wMTH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116359862752096261/-_M9wMTH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2805751851/1554998260', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Benavente,"(-5.735705, 41.961917)",Castilla y León
4,2019-04-17 00:20:03.000,1.1183081006525809e+18,1.1183081006525809e+18,es,"{'id': '31d6ba09e3108530', 'url': 'https://api.twitter.com/1.1/geo/id/31d6ba09e3108530.json', 'place_type': 'city', 'name': 'Reus', 'full_name': 'Reus, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.057584, 41.102209], [1.057584, 41.189829], [1.191154, 41.189829], [1.191154, 41.102209]]]}, 'attributes': {}}",@f4ku97 @Vargath @gofio97 @world_of_damia @SFDK92743235 Si no ha ido un pavo de 2m con porra a arrestarla es pq prohibido no está,"{'id': 2792122510, 'id_str': '2792122510', 'name': '🔱OneWingedAngel🔱', 'screen_name': 'GOD_ANTARES', 'location': 'Reus, Catalunya🏵️🔴⚫️🔴⚫ ', 'url': 'http://instagram.com/dieguii19/', 'description': 'Cuando en lo alto el cielo no había sido nombrado,no había sido llamada con un nombre abajo la tierra firme...\n\n\n\nIngenieria Electrónica (URV)📚📚', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 134, 'friends_count': 458, 'listed_count': 2, 'favourites_count': 16574, 'statuses_count': 12479, 'created_at': 'Mon Sep 29 16:23:54 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1091691783128600578/pSwxBOVM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1091691783128600578/pSwxBOVM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2792122510/1554333032', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Reus,"(1.057584, 41.102209)",Cataluña
5,2019-04-17 00:31:00.000,1.1183108578161172e+18,1.1183108578161172e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}",@DavidCasti93 Yo me tomé la cafeína a las 19 y mala idea jajaja,"{'id': 36633911, 'id_str': '36633911', 'name': 'Leviathan 🐋', 'screen_name': 'SandraCabeza', 'location': 'sandraleviathan@gmail.com 📩', 'url': 'http://twitch.tv/leviathan', 'description': 'Veterana de @BATTLEFIELD desde BF42⛑️ 🖱 @Twitch streamer 📹 @EA Game Changer + #DICEFriend▪️1/4 de @WaldoSquad 🔴Código 10% @Prozis LEVIATHAN', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 10016, 'friends_count': 802, 'listed_count': 36, 'favourites_count': 35809, 'statuses_count': 33586, 'created_at': 'Thu Apr 30 10:24:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1088435069797261312/0Q_fuSd1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1088435069797261312/0Q_fuSd1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/36633911/1535579832', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Cartagena,"(-1.225551, 37.533889)",Murcia
6,2019-04-17 00:43:10.000,1.1183139201110304e+18,1.1183139201110304e+18,es,"{'id': 'f0bc6569b8d489ec', 'url': 'https://api.twitter.com/1.1/geo/id/f0bc6569b8d489ec.json', 'place_type': 'city', 'name': 'Palencia', 'full_name': 'Palencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.654915, 41.919496], [-4.654915, 42.07149], [-4.481245, 42.07149], [-4.481245, 41.919496]]]}, 'attributes': {}}",@SusodeToro1 Suso de la cabra,"{'id': 389397998, 'id_str': '389397998', 'name': 'Antonio Fernández G.', 'screen_name': 'tofernani', 'location': 'Palencia, ESPAÑA', 'url': None, 'description': 'Vagamundo a sueldo, casado, con un hijo.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 96, 'friends_count': 272, 'listed_count': 0, 'favourites_count': 1411, 'statuses_count': 1362, 'created_at': 'Wed Oct 12 10:47:57 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3623679929/322d0f0c3a218a3411e409963cf2ec71_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3623679929/322d0f0c3a218a3411e409963cf2ec71_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Palencia,"(-4.654915, 41.919496)",Castilla y León
8,2019-04-17 01:32:14.000,1.1183262669633332e+18,1.1183262669633332e+18,es,"{'id': '983a7dea07a7bcd4', 'url': 'https://api.twitter.com/1.1/geo/id/983a7dea07a7bcd4.json', 'place_type': 'city', 'name': 'Estepona', 'full_name': 'Estepona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.219826, 36.386766], [-5.219826, 36.535606], [-5.005087, 36.535606], [-5.005087, 36.386766]]]}, 'attributes': {}}",@TheCabrerich Por cierto a ver si te pasas que me han traído productos típicos de Asturias y pruebas,"{'id': 267313072, 'id_str': '267313072', 'name': 'Sergio Díaz Herrero', 'screen_name': 'sergi_87', 'location': 'Estepona, Andalucía', 'url': None, 'description': 'mas esteponero y malagueño que san isidro y el cenachero juntos', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 462, 'friends_count': 621, 'listed_count': 5, 'favourites_count': 2389, 'statuses_count': 13440, 'created_at': 'Wed Mar 16 18:13:13 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C1C8EB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0083B3', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/748118799145119744/3wqUokmR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/748118799145119744/3wqUokmR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/267313072/1357088235', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Estepona,"(-5.219826, 36.386766)",Andalucía
9,2019-04-17 01:34:20.000,1.1183267972784088e+18,1.1183267972784088e+18,es,"{'id': '451c35a37905e921', 'url': 'https://api.twitter.com/1.1/geo/id/451c35a37905e921.json', 'place_type': 'city', 'name': 'Benahavís', 'full_name': 'Benahavís, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.139667, 36.469242], [-5.139667, 36.643426], [-4.970707, 36.643426], [-4.970707, 36.469242]]]}, 'attributes': {}}","Acaba de publicar una foto en All in 1 Cafe, Marbella https://t.co/unEY8pZJ6u","{'id': 144263584, 'id_str': '144263584', 'name': 'Jervis Adonis', 'screen_name': 'JervisAdonis', 'location': 'Marbella, España', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 293, 'friends_count': 903, 'listed_count': 2, 'favourites_count': 18, 'statuses_count': 476, 'created_at': 'Sat May 15 19:45:36 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '829D5E', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3006259886/1d4c33a79d6ac270d3e007f02f041f29_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3006259886/1d4c33a79d6ac270d3e007f02f041f29_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Benahavís,"(-5.139667, 36.469242)",Andalucía
12,2019-04-17 01:38:57.000,1.118327958429741e+18,1.118327958429741e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","el arenal le dio mil vueltas cuando vino bad bunny, cantaban hasta las farolas","{'id': 1377454933, 'id_str': '1377454933', 'name': 'Dani García🇺🇸', 'screen_name': 'dggcnsb', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 352, 'friends_count': 215, 'listed_count': 3, 'favourites_count': 19023, 'statuses_count': 12017, 'created_at': 'Wed Apr 24 16:30:08 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1039305370030809089/GBypJYQm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1039305370030809089/GBypJYQm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1377454933/1536624685', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
14,2019-04-17 01:45:08.000,1.1183295159341425e+18,1.1183295159341425e+18,es,"{'id': '7269b823b8e80067', 'url': 'https://api.twitter.com/1.1/geo/id/7269b823b8e80067.json', 'place_type': 'city', 'name': 'Elciego', 'full_name': 'Elciego, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.654249, 42.483085], [-2.654249, 42.531043], [-2.589811, 42.531043], [-2.589811, 42.483085]]]}, 'attributes': {}}",@Razorkaen Bueno pero parece que se le acaba la pasta puesto que va salir en la Nueva Ángeles de Charlie.,"{'id': 270466114, 'id_str': '270466114', 'name': 'Jesus Rick Martinez', 'screen_name': 'jemagomoen', 'location': 'Elciego, Alava España', 'url': None, 'description': 'Astrofuturo es un timo. Y son unos ladrones.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1405, 'friends_count': 2302, 'listed_count': 35, 'favourites_count': 970, 'statuses_count': 85208, 'created_at': 'Tue Mar 22 17:32:57 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1FD1D1', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/812738190473887746/avAq0Uvq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/812738190473887746/avAq0Uvq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270466114/1398277925', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Elciego,"(-2.654249, 42.483085)",Pais Vasco
