,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma
0,2019-04-11 08:24:29.000,1.1162556857198632e+18,1.1162556857198632e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",¿Aún no sabes dónde comer las mejores torrijas de Madrid? En @Grupo_JoseLuis_ #PaseodelaHabana tienes una buena mue… https://t.co/LyoxIkj1B8,"{'id': 394274591, 'id_str': '394274591', 'name': 'Lola Tercero', 'screen_name': 'LolaTercero3', 'location': 'Madrid', 'url': None, 'description': 'Si no puedes correr, camina, si no puedes caminar, anda, pero no te pares nunca.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 566, 'friends_count': 584, 'listed_count': 35, 'favourites_count': 13981, 'statuses_count': 24579, 'created_at': 'Wed Oct 19 20:46:22 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFF04D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0099CC', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1043598956834512896/fWgfWQJh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1043598956834512896/fWgfWQJh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/394274591/1550583557', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
1,2019-04-11 08:25:09.000,1.1162558538946888e+18,1.1162558538946888e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@ElenaSweety2 Pues trae Donuts de esos fondant que los muerdes y chorrea el chocolate,"{'id': 1096736360910807042, 'id_str': '1096736360910807042', 'name': 'Albóndiga Peleona🇪🇸', 'screen_name': 'DerekkHard', 'location': 'Madrid, Comunidad de Madrid', 'url': None, 'description': 'T.E.S 🚑 Experto en Salvamento y Rescate.⛰️  Ama la vida que vives y vive la vida que amas.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 254, 'friends_count': 233, 'listed_count': 1, 'favourites_count': 1241, 'statuses_count': 2187, 'created_at': 'Sat Feb 16 11:41:39 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113163349984980992/IW4sx7ll_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113163349984980992/IW4sx7ll_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1096736360910807042/1550320284', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
2,2019-04-11 08:25:24.000,1.1162559185372815e+18,1.1162559185372815e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@SilviaAlasino Que pena 😋 me encantan las torrijas.🤷‍♀️,"{'id': 769312953476710400, 'id_str': '769312953476710400', 'name': 'Manuela Otero', 'screen_name': 'Manuelaotero6', 'location': 'Madrid, Comunidad de Madrid', 'url': None, 'description': 'hada', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2493, 'friends_count': 2189, 'listed_count': 10, 'favourites_count': 105747, 'statuses_count': 75080, 'created_at': 'Fri Aug 26 23:17:56 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110343235598278657/m7csNH_0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110343235598278657/m7csNH_0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/769312953476710400/1545498290', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
3,2019-04-11 08:25:24.000,1.1162559186126766e+18,1.1162559186126766e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@OkAndroid Amos a ver si leemos... que las frambuesas son sólo decorativas!!! Los arándanos están dentro del llamad… https://t.co/FKI6tZOys8,"{'id': 219098570, 'id_str': '219098570', 'name': 'polvora🏳️\u200d🌈', 'screen_name': 'polvora83', 'location': 'Entre Andalucía y la Gran Vía', 'url': 'http://es.favstar.fm/users/polvora83', 'description': 'Rara y normal a partes iguales. Me crecieron las tetas con 20 años por el agua de Barcelona. Si no saltas, yo te empujo.\n\nMassiel era laísta.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1357, 'friends_count': 336, 'listed_count': 43, 'favourites_count': 15860, 'statuses_count': 39322, 'created_at': 'Tue Nov 23 22:45:35 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1031445637819232261/zooZn-1L_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1031445637819232261/zooZn-1L_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/219098570/1548690862', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
4,2019-04-11 08:25:37.000,1.1162559726311628e+18,1.1162559726311628e+18,es,"{'id': '8c7e359a5777a6db', 'url': 'https://api.twitter.com/1.1/geo/id/8c7e359a5777a6db.json', 'place_type': 'city', 'name': 'Utrera', 'full_name': 'Utrera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.049769, 36.916092], [-6.049769, 37.25292], [-5.589326, 37.25292], [-5.589326, 36.916092]]]}, 'attributes': {}}","Un PREGÓN sincero para UTRERA:
Antonio Manuel Romero, conocido en su entorno como el ""Melli"".  https://t.co/WANbA6hFvI","{'id': 343301722, 'id_str': '343301722', 'name': 'EN UTRERA, MI CIUDAD', 'screen_name': 'uciudad', 'location': 'Utrera, España', 'url': None, 'description': 'Visión personal del mundo que nos rodea. \nSeleccionamos noticias, opinamos, promocionamos, presentamos actividades, becas, curiosidades, ofertas de trabajo...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4012, 'friends_count': 2938, 'listed_count': 48, 'favourites_count': 2959, 'statuses_count': 28514, 'created_at': 'Wed Jul 27 10:49:51 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104449670523297792/LvXWOwsn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104449670523297792/LvXWOwsn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/343301722/1539257309', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Utrera,"(-6.049769, 36.916092)",Andalucía
5,2019-04-11 08:25:44.000,1.1162560003052584e+18,1.1162560003052584e+18,es,"{'id': '232c065e26c1807c', 'url': 'https://api.twitter.com/1.1/geo/id/232c065e26c1807c.json', 'place_type': 'city', 'name': 'Solsona', 'full_name': 'Solsona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.484881, 41.96765], [1.484881, 42.021445], [1.551316, 42.021445], [1.551316, 41.96765]]]}, 'attributes': {}}","No haberlo votado
O...haber votado 
Ahora.....ajo y agua","{'id': 1065505242366836737, 'id_str': '1065505242366836737', 'name': 'M. Àngels II*II 🎗🎗 #CONSELL PER LA REPÚBLICA', 'screen_name': 'MAngels57008389', 'location': 'SOLSONA', 'url': None, 'description': ""Els tenim a REVENTAR!\nARA ES L'HORA,SEGADORS.\nDESPERTA FERRO,!!"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1255, 'friends_count': 2254, 'listed_count': 1, 'favourites_count': 14798, 'statuses_count': 16130, 'created_at': 'Thu Nov 22 07:20:20 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1077974462765641730/pwx9T7hO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1077974462765641730/pwx9T7hO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1065505242366836737/1542871962', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Solsona,"(1.484881, 41.96765)",Cataluña
6,2019-04-11 08:26:07.000,1.116256099970224e+18,1.116256099970224e+18,es,"{'id': 'dd5ca53bdb47a1cb', 'url': 'https://api.twitter.com/1.1/geo/id/dd5ca53bdb47a1cb.json', 'place_type': 'city', 'name': 'Toledo', 'full_name': 'Toledo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.179635, 39.810555], [-4.179635, 39.925092], [-3.8147919999999997, 39.925092], [-3.8147919999999997, 39.810555]]]}, 'attributes': {}}",La población española come 8 veces  más #carne procesada de la máxima recomendada  y los niños 4 veces más según un… https://t.co/7DbIGJ5UcT,"{'id': 3027942849, 'id_str': '3027942849', 'name': 'Noticias CMM', 'screen_name': 'CMM_noticias', 'location': 'Castilla-La Mancha, España', 'url': 'http://www.NoticiasCMM.es', 'description': 'La última hora en Castilla-La Mancha y las noticias del equipo de profesionales de @CMM_es. Síguenos también en Instagram, Youtube, Facebook y LinkedIn.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 9496, 'friends_count': 655, 'listed_count': 127, 'favourites_count': 694, 'statuses_count': 32699, 'created_at': 'Tue Feb 10 11:06:50 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '77058E', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1105034609547464704/AP0UnmKF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1105034609547464704/AP0UnmKF_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3027942849/1550748149', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Toledo,"(-4.179635, 39.810555)",Castilla la Mancha
7,2019-04-11 08:26:11.000,1.1162561143064412e+18,1.1162561143064412e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}",@joelranchero Tarta JAJAJAJ,"{'id': 1052859454931255296, 'id_str': '1052859454931255296', 'name': 'Judd✨', 'screen_name': 'judlarz', 'location': '🇪🇸🇪🇸', 'url': None, 'description': 'Moods 🔥\nInstagram : @judithlarz', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 205, 'friends_count': 330, 'listed_count': 0, 'favourites_count': 1310, 'statuses_count': 526, 'created_at': 'Thu Oct 18 09:50:30 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115910455984295937/KLqDbqk6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115910455984295937/KLqDbqk6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1052859454931255296/1547835329', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Murcia,"(-1.385233, 37.715968)",Murcia
8,2019-04-11 08:26:47.000,1.11625626390886e+18,1.11625626390886e+18,es,"{'id': 'c52827ebd9bfe563', 'url': 'https://api.twitter.com/1.1/geo/id/c52827ebd9bfe563.json', 'place_type': 'city', 'name': 'Jerez de la Frontera', 'full_name': 'Jerez de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.306111, 36.516968], [-6.306111, 36.864413], [-5.455137, 36.864413], [-5.455137, 36.516968]]]}, 'attributes': {}}","Desayunos así son los que me gustan #LaModerna #todtadadesalmorejo #cafe #abriendoboca en Jerez, Spain https://t.co/YWLVlsp2xL","{'id': 413114179, 'id_str': '413114179', 'name': 'BELEN GUADIANA', 'screen_name': 'BELENGUADIANA', 'location': 'jerez de la frontera, cadiz', 'url': None, 'description': 'aprendiendo a disfrutar la vida...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 170, 'friends_count': 263, 'listed_count': 5, 'favourites_count': 191, 'statuses_count': 1796, 'created_at': 'Tue Nov 15 14:07:16 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1640355665/el_palmar_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1640355665/el_palmar_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/413114179/1452549621', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Jerez de la Frontera,"(-6.306111, 36.516968)",Andalucía
10,2019-04-11 08:28:04.000,1.1162565895252623e+18,1.1162565895252623e+18,es,"{'id': '87430062a57866bb', 'url': 'https://api.twitter.com/1.1/geo/id/87430062a57866bb.json', 'place_type': 'city', 'name': 'Motril', 'full_name': 'Motril, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.567057, 36.693395], [-3.567057, 36.791861], [-3.4098509999999997, 36.791861], [-3.4098509999999997, 36.693395]]]}, 'attributes': {}}","Hace 30 años: En 2019 los coches volarán

2019:","{'id': 548636379, 'id_str': '548636379', 'name': 'zoi una galleta', 'screen_name': 'NeskuiTruji', 'location': 'las escaleras', 'url': None, 'description': 'ευδαιμονία', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 528, 'friends_count': 561, 'listed_count': 4, 'favourites_count': 13803, 'statuses_count': 31773, 'created_at': 'Sun Apr 08 16:41:11 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '320E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1071739052376899584/XUng8Q85_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1071739052376899584/XUng8Q85_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/548636379/1538425126', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Motril,"(-3.567057, 36.693395)",Andalucía
