,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma
0,2019-04-19 19:19:19.000,1.11931958613717e+18,1.11931958613717e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Viernes Santo. Hoy no se come carne... 🍣 (@ Miss Sushi in Valencia, Comunidad Valenciana) https://t.co/QoNCh6a6C3","{'id': 320620886, 'id_str': '320620886', 'name': 'Manu', 'screen_name': 'Manu_M3_', 'location': 'Paterna, Valencia', 'url': 'http://facebook.com/manumacia', 'description': 'If you think you are good enough, you have just started your decline', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 148, 'friends_count': 267, 'listed_count': 9, 'favourites_count': 362, 'statuses_count': 2783, 'created_at': 'Mon Jun 20 07:11:22 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/642053726916747264/92rU1chb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/642053726916747264/92rU1chb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/320620886/1441912006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana
1,2019-04-19 19:20:15.000,1.1193198196969882e+18,1.1193198196969882e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","La niña perdida de valencia, mi amiga la de las patatas, te echo de menos u quiero reunirnos todas pronto","{'id': 1496397738, 'id_str': '1496397738', 'name': 'Ceel Varu teia', 'screen_name': 'ceel_lm', 'location': 'Madrid, Comunidad de Madrid', 'url': 'https://twitter.com/carlosmarco/status/1080083722295218181?s=21', 'description': 'Carlos me hizo hype y sigo viva @CarlosMSpain/ 1016⚡️\U0001f91f🏻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1920, 'friends_count': 599, 'listed_count': 33, 'favourites_count': 16267, 'statuses_count': 75388, 'created_at': 'Sun Jun 09 19:25:21 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '251D9E', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1111971741503496193/dcBKKcRh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1111971741503496193/dcBKKcRh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1496397738/1553949698', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
2,2019-04-19 19:22:03.000,1.1193202718302904e+18,1.1193202718302904e+18,es,"{'id': 'c5ceb8ab41173b63', 'url': 'https://api.twitter.com/1.1/geo/id/c5ceb8ab41173b63.json', 'place_type': 'city', 'name': 'Camprovín', 'full_name': 'Camprovín, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.771789, 42.330163], [-2.771789, 42.37922], [-2.6762230000000002, 42.37922], [-2.6762230000000002, 42.330163]]]}, 'attributes': {}}",La canela se convierte en estos días de #torrijas en protagonista indiscutible. ¿Pero sabias que es uno de los ingr… https://t.co/s0fthcBPEo,"{'id': 300138380, 'id_str': '300138380', 'name': 'Carmen Navarro', 'screen_name': 'carmennavarro_', 'location': 'Madrid', 'url': 'http://www.carmennavarro.com', 'description': 'En 1973 ya era conocida por sus innovadores tratamientos. 46 años después se erige como un referente en el mundo de la belleza.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3715, 'friends_count': 448, 'listed_count': 77, 'favourites_count': 2176, 'statuses_count': 3935, 'created_at': 'Tue May 17 08:13:02 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '79137E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/519847844916633600/r4h4TdF4_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/519847844916633600/r4h4TdF4_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/300138380/1412776556', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Camprovín,"(-2.771789, 42.330163)",La Rioja
3,2019-04-19 19:22:40.000,1.119320426100986e+18,1.119320426100986e+18,es,"{'id': '715325aceccc7851', 'url': 'https://api.twitter.com/1.1/geo/id/715325aceccc7851.json', 'place_type': 'city', 'name': 'Sabadell', 'full_name': 'Sabadell, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.046492, 41.506472], [2.046492, 41.591238], [2.150242, 41.591238], [2.150242, 41.506472]]]}, 'attributes': {}}",El outfit se bajar al moro a por una pizza https://t.co/tLBgmbqavk,"{'id': 1046074178846289921, 'id_str': '1046074178846289921', 'name': 'Kishibe Rohan.', 'screen_name': 'sicknfuckd', 'location': 'Sabadell, España', 'url': None, 'description': 'Gimme memes or i will die', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 29, 'friends_count': 77, 'listed_count': 0, 'favourites_count': 1225, 'statuses_count': 1516, 'created_at': 'Sat Sep 29 16:28:14 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116765276194988032/pL9GZdgV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116765276194988032/pL9GZdgV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1046074178846289921/1542049787', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sabadell,"(2.046492, 41.506472)",Cataluña
5,2019-04-19 19:25:43.000,1.1193211963262076e+18,1.1193211963262076e+18,es,"{'id': 'f33076431b70b3a3', 'url': 'https://api.twitter.com/1.1/geo/id/f33076431b70b3a3.json', 'place_type': 'city', 'name': 'Osuna', 'full_name': 'Osuna, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.274768, 37.080994], [-5.274768, 37.39277], [-4.965451, 37.39277], [-4.965451, 37.080994]]]}, 'attributes': {}}",@Biripendiado1 @RafaRomeroF Lo peor de esto es que ahora quiero carne mechá https://t.co/1ABN0l8Gzr,"{'id': 277154931, 'id_str': '277154931', 'name': 'Inma FG', 'screen_name': 'Inma_fg', 'location': 'Sevilla', 'url': None, 'description': 'Documentalista sanitaria. En transformación continua. No me entiendo ni yo, me vas a entender tú, que además...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 265, 'friends_count': 422, 'listed_count': 0, 'favourites_count': 1967, 'statuses_count': 11035, 'created_at': 'Mon Apr 04 20:17:02 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1029455536264278019/TEh0U6Cp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1029455536264278019/TEh0U6Cp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/277154931/1518358486', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Osuna,"(-5.274768, 37.080994)",Andalucía
6,2019-04-19 19:25:47.000,1.11932120997453e+18,1.11932120997453e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}","""Josanguz vaya marca de agua chaval como te pasas""","{'id': 88470290, 'id_str': '88470290', 'name': '🦌Josanguz🦌 MORGANA #VotaEl28A', 'screen_name': 'Josanguz', 'location': 'Madrileño en Málaga', 'url': 'https://www.youtube.com/josanguzgames?sub_confirmation=1', 'description': 'Hago vídeos de opinión de videojuegos, o se intenta. También hago directos en Twitch! 🦌 http://twitch.tv/Josanguz🦌  Business: josanguzyt@gmail.com', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 2536, 'friends_count': 830, 'listed_count': 48, 'favourites_count': 36504, 'statuses_count': 218582, 'created_at': 'Sun Nov 08 17:58:09 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '25104E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1118372273939984385/whNa3ziC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1118372273939984385/whNa3ziC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/88470290/1553993135', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Marbella,"(-5.014957, 36.459841)",Andalucía
7,2019-04-19 19:27:13.000,1.1193215742624154e+18,1.1193215742624154e+18,es,"{'id': 'cafd3f7ad0f3348d', 'url': 'https://api.twitter.com/1.1/geo/id/cafd3f7ad0f3348d.json', 'place_type': 'admin', 'name': 'Asturias', 'full_name': 'Asturias, Principado de Asturias', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.182752, 42.881385], [-7.182752, 43.659232], [-4.510437, 43.659232], [-4.510437, 42.881385]]]}, 'attributes': {}}","🗞📰Foto en el #periódico @elcomerciodigit , 🐟🍽 minutos antes de disfrutar comiéndonos El Campanu, este lindo salmón… https://t.co/Xv3N92hwbu","{'id': 1085678287, 'id_str': '1085678287', 'name': 'José Armas Montes', 'screen_name': 'JoseArmasMontes', 'location': None, 'url': 'http://www.elilusionista.es', 'description': '#Mago #Ilusionista Dirige EL ILUSIONISTA Producciones y Espectáculos: Realización y producción de todo tipo de #espectáculos y #festivales internacionales.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 834, 'friends_count': 853, 'listed_count': 57, 'favourites_count': 746, 'statuses_count': 3617, 'created_at': 'Sun Jan 13 10:23:40 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'E031B7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0031F7', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/849217307633217537/Gg2Its57_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/849217307633217537/Gg2Its57_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1085678287/1398941705', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Asturias,"(-7.182752, 42.881385)",Asturias
8,2019-04-19 19:27:27.000,1.1193216291910164e+18,1.1193216291910164e+18,es,"{'id': '2bb4c5be4badc246', 'url': 'https://api.twitter.com/1.1/geo/id/2bb4c5be4badc246.json', 'place_type': 'city', 'name': 'Dosbarrios', 'full_name': 'Dosbarrios, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.606131, 39.776759], [-3.606131, 39.90872], [-3.397221, 39.90872], [-3.397221, 39.776759]]]}, 'attributes': {}}",Y cuando menos te lo esperas llega esa persona especial que te alegra cada día 💙🙈Te Quiero Pequeñajo💚💙 en Dosbarrio… https://t.co/0kqTv4dwa9,"{'id': 571623169, 'id_str': '571623169', 'name': 'CrisBlue◢◤#BLUER', 'screen_name': 'CristBlueyt', 'location': 'Bluer', 'url': 'https://www.youtube.com/channel/UCm2HRJHCdGu7v_tjatB5EqQ', 'description': 'YOUTUBER.  Una chica diferente de las demás. Fan de los videojuegos y la tecnología. #Crisan is real\n💙29/09/18💙', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 328, 'friends_count': 687, 'listed_count': 5, 'favourites_count': 26530, 'statuses_count': 26371, 'created_at': 'Sat May 05 10:00:44 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106937367779250176/JDthID_k_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106937367779250176/JDthID_k_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/571623169/1500133493', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Dosbarrios,"(-3.606131, 39.776759)",Castilla la Mancha
9,2019-04-19 19:27:50.000,1.11932172770662e+18,1.11932172770662e+18,es,"{'id': '986de2dc06374698', 'url': 'https://api.twitter.com/1.1/geo/id/986de2dc06374698.json', 'place_type': 'city', 'name': 'Vera de Moncayo', 'full_name': 'Vera de Moncayo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.742853, 41.792253], [-1.742853, 41.86199], [-1.628527, 41.86199], [-1.628527, 41.792253]]]}, 'attributes': {}}","Inmersión en el mundo de la garnacha
:
:
#MuseodelVino #CampodeBorja #Garnacha #VeradelMoncayo #enoturismo… https://t.co/iMAMhUbDI6","{'id': 42936934, 'id_str': '42936934', 'name': 'Ester Sáenz Cámara', 'screen_name': 'Estercita83', 'location': 'Logroño, La Rioja', 'url': 'https://www.instagram.com/ester_larioja/?hl=es', 'description': '✈️ Turismóloga turisteando 🌍 \n🍷Wine Lover🍇  \nDESTINATION CONSULTANT\n📍Logroño', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1449, 'friends_count': 766, 'listed_count': 84, 'favourites_count': 736, 'statuses_count': 9404, 'created_at': 'Wed May 27 17:56:44 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '001500', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '142200', 'profile_text_color': '006B46', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1086616815382523905/FVTtuADa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1086616815382523905/FVTtuADa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/42936934/1532795417', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Vera de Moncayo,"(-1.742853, 41.792253)",Aragón
10,2019-04-19 19:28:27.000,1.1193218846240768e+18,1.1193218846240768e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",@chifaentiffanys Mi mamá saliendo a las 4am para hacer cola para arroz azucar o leche y regresaba a las 6am para le… https://t.co/x9brtE3uY8,"{'id': 536800235, 'id_str': '536800235', 'name': 'Carmen Huguet Tapia', 'screen_name': 'Carmhuguet', 'location': 'Zaragoza, España', 'url': None, 'description': 'Veterinaria, feminista.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 149, 'friends_count': 405, 'listed_count': 0, 'favourites_count': 13070, 'statuses_count': 5576, 'created_at': 'Mon Mar 26 01:11:33 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_link_color': '990000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1089189579549220864/I9riF_72_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1089189579549220864/I9riF_72_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/536800235/1384656920', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zaragoza,"(-1.174093, 41.451835)",Aragón
